naca,reynolds,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
64210,200000,-5.0,-0.4654,0.01998,0.01237,-0.0264,0.9953,0.0427
64210,200000,-4.75,-0.4282,0.0187,0.01104,-0.0287,0.9905,0.0464
64210,200000,-4.5,-0.3898,0.01745,0.00968,-0.0309,0.9858,0.0491
64210,200000,-4.25,-0.3512,0.01638,0.00853,-0.033,0.9812,0.0519
64210,200000,-4.0,-0.3162,0.01503,0.0072,-0.0349,0.975,0.0571
64210,200000,-3.75,-0.2752,0.01431,0.00645,-0.0379,0.9707,0.0659
64210,200000,-3.5,-0.24,0.01332,0.00551,-0.0399,0.9637,0.0816
64210,200000,-3.25,-0.2093,0.01042,0.00459,-0.0426,0.9583,0.498
64210,200000,-3.0,-0.1762,0.01017,0.00471,-0.0433,0.9515,0.6298
64210,200000,-2.75,-0.1411,0.01016,0.00472,-0.0444,0.9446,0.6718
64210,200000,-2.5,-0.1083,0.01019,0.00476,-0.045,0.9373,0.7024
64210,200000,-2.25,-0.0791,0.01037,0.00499,-0.0443,0.9293,0.7426
64210,200000,-2.0,-0.0551,0.01062,0.00533,-0.0423,0.9199,0.774
64210,200000,-1.75,-0.025,0.01061,0.00526,-0.0423,0.9127,0.7875
64210,200000,-1.5,0.0006,0.01059,0.0052,-0.0415,0.9021,0.7982
64210,200000,-1.25,0.0271,0.01056,0.00514,-0.0409,0.8931,0.8075
64210,200000,-1.0,0.0542,0.01051,0.00503,-0.0405,0.8846,0.8172
64210,200000,-0.75,0.0793,0.01049,0.00498,-0.0397,0.8743,0.827
64210,200000,-0.5,0.1047,0.01046,0.00493,-0.0389,0.8656,0.8362
64210,200000,-0.25,0.1302,0.01043,0.00487,-0.0382,0.8566,0.8463
64210,200000,0.0,0.1551,0.01043,0.00487,-0.0374,0.8471,0.8572
64210,200000,0.25,0.1797,0.0104,0.00483,-0.0363,0.8395,0.867
64210,200000,0.5,0.2035,0.0104,0.00485,-0.0353,0.8294,0.8779
64210,200000,0.75,0.228,0.0104,0.00485,-0.0344,0.8211,0.8894
64210,200000,1.0,0.2521,0.01039,0.00485,-0.0334,0.8128,0.9018
64210,200000,1.25,0.2756,0.0104,0.00489,-0.0322,0.8037,0.9145
64210,200000,1.5,0.301,0.01036,0.00486,-0.0314,0.7966,0.927
64210,200000,1.75,0.3277,0.01036,0.00491,-0.031,0.7873,0.9402
64210,200000,2.0,0.3593,0.01033,0.0049,-0.0316,0.7791,0.9525
64210,200000,2.25,0.3952,0.0103,0.00492,-0.0332,0.7695,0.9635
64210,200000,2.5,0.4343,0.0103,0.00499,-0.0356,0.7598,0.9738
64210,200000,2.75,0.4738,0.01017,0.00488,-0.0377,0.7443,0.9836
64210,200000,3.0,0.5132,0.00977,0.00436,-0.0392,0.7093,0.9922
64210,200000,3.25,0.5452,0.00964,0.00419,-0.04,0.6789,1.0
64210,200000,3.5,0.562,0.00966,0.00424,-0.0381,0.6589,1.0
64210,200000,3.75,0.5807,0.00971,0.00425,-0.0364,0.6319,1.0
64210,200000,4.0,0.6022,0.00981,0.00429,-0.0351,0.5949,1.0
64210,200000,4.25,0.6228,0.01008,0.00433,-0.0336,0.5181,1.0
64210,200000,4.75,0.6397,0.01435,0.00616,-0.0287,0.0765,1.0
64210,200000,5.0,0.6615,0.01527,0.00706,-0.0279,0.0627,1.0
64210,200000,5.25,0.6813,0.0165,0.00825,-0.0269,0.0557,1.0
64210,200000,5.5,0.7046,0.01731,0.00911,-0.0262,0.0503,1.0
64210,200000,5.75,0.7259,0.01855,0.01028,-0.0254,0.0457,1.0
64210,200000,6.0,0.7489,0.02017,0.01193,-0.0247,0.0435,1.0
64210,200000,6.25,0.7745,0.02146,0.01334,-0.0241,0.042,1.0
64210,200000,6.5,0.8008,0.02303,0.01504,-0.0237,0.0408,1.0
64210,200000,6.75,0.8264,0.02445,0.01659,-0.0233,0.0387,1.0
64210,200000,7.0,0.8514,0.02606,0.01832,-0.0229,0.037,1.0
64210,200000,7.25,0.8765,0.02834,0.02085,-0.0224,0.0367,1.0
64210,200000,7.5,0.8989,0.03172,0.02475,-0.0211,0.0381,1.0
64210,200000,7.75,0.9169,0.03643,0.03001,-0.0194,0.0415,1.0
64210,200000,8.75,0.9433,0.0581,0.05385,-0.0107,0.0653,1.0
64210,200000,9.0,0.9429,0.06131,0.05731,-0.0093,0.0622,1.0
64210,200000,9.25,0.9444,0.06457,0.06069,-0.0084,0.0602,1.0
64210,200000,9.5,0.9524,0.06797,0.06409,-0.0079,0.0586,1.0
64210,200000,9.75,0.8126,0.06678,0.06359,-0.0022,0.0638,1.0
64210,200000,10.0,0.7806,0.07306,0.06998,-0.0042,0.0646,1.0
64210,200000,10.25,0.7496,0.0808,0.07778,-0.0081,0.0656,1.0
64210,50000,-10.5,-0.5253,0.12428,0.11709,0.0014,1.0,0.2539
64210,50000,-10.25,-0.5335,0.12213,0.11502,0.0001,1.0,0.2653
64210,50000,-10.0,-0.5343,0.11959,0.11252,-0.0004,1.0,0.2787
64210,50000,-9.75,-0.507,0.11414,0.10702,0.0013,1.0,0.2977
64210,50000,-9.5,-0.4981,0.11077,0.10368,0.0018,1.0,0.316
64210,50000,-9.25,-0.4953,0.10791,0.10086,0.0019,1.0,0.3335
64210,50000,-9.0,-0.5013,0.1058,0.09882,0.002,1.0,0.3505
64210,50000,-8.5,-0.4726,0.09777,0.09078,0.0031,1.0,0.384
64210,50000,-8.25,-0.4627,0.09446,0.08748,0.0036,1.0,0.4009
64210,50000,-8.0,-0.4714,0.09288,0.086,0.0046,1.0,0.4222
64210,50000,-7.75,-0.4544,0.0887,0.08182,0.005,1.0,0.4389
64210,50000,-7.0,-0.5823,0.06145,0.05483,-0.0328,1.0,0.2028
64210,50000,-6.75,-0.586,0.05374,0.0464,-0.0372,1.0,0.1608
64210,50000,-6.5,-0.5759,0.04874,0.04092,-0.0374,1.0,0.1443
64210,50000,-6.25,-0.5637,0.04461,0.03609,-0.0368,1.0,0.1327
64210,50000,-6.0,-0.548,0.04099,0.0321,-0.0358,1.0,0.1274
64210,50000,-5.75,-0.5307,0.038,0.02824,-0.0344,1.0,0.1219
64210,50000,-5.5,-0.5119,0.03521,0.0253,-0.0332,1.0,0.124
64210,50000,-5.25,-0.4923,0.03296,0.02279,-0.032,1.0,0.1275
64210,50000,-5.0,-0.4711,0.03081,0.02029,-0.0306,1.0,0.1293
64210,50000,-4.75,-0.4488,0.02889,0.01805,-0.0291,1.0,0.1318
64210,50000,-4.5,-0.4268,0.02714,0.01615,-0.0276,1.0,0.1382
64210,50000,-4.25,-0.4053,0.0258,0.0147,-0.026,1.0,0.1492
64210,50000,-4.0,-0.3845,0.02433,0.01336,-0.024,1.0,0.1606
64210,50000,-3.75,-0.3659,0.023,0.01212,-0.0221,1.0,0.1812
64210,50000,-3.5,-0.3486,0.02143,0.01084,-0.0205,1.0,0.22
64210,50000,-3.25,-0.3504,0.01847,0.01069,-0.0142,1.0,0.6192
64210,50000,-3.0,-0.1079,0.02269,0.01354,-0.0257,1.0,0.9762
64210,50000,-2.75,-0.05,0.02158,0.01206,-0.0334,1.0,0.9942
64210,50000,-2.5,-0.0254,0.02097,0.01133,-0.0351,1.0,1.0
64210,50000,-2.25,-0.0241,0.02077,0.01112,-0.0326,1.0,1.0
64210,50000,-2.0,-0.0282,0.02067,0.01102,-0.0293,1.0,1.0
64210,50000,-1.75,-0.0369,0.02061,0.01097,-0.0253,1.0,1.0
64210,50000,-1.5,-0.0485,0.02056,0.01091,-0.021,1.0,1.0
64210,50000,-1.25,-0.0617,0.02045,0.0108,-0.0166,1.0,1.0
64210,50000,-1.0,-0.0759,0.02028,0.01062,-0.0121,1.0,1.0
64210,50000,-0.75,-0.0902,0.02003,0.01035,-0.0076,1.0,1.0
64210,50000,-0.5,-0.1014,0.01976,0.01001,-0.0035,1.0,1.0
64210,50000,-0.25,-0.1015,0.01963,0.00978,-0.0011,1.0,1.0
64210,50000,0.0,-0.0899,0.01971,0.00973,-0.0004,1.0,1.0
64210,50000,0.25,-0.0733,0.01993,0.00982,-0.0005,1.0,1.0
64210,50000,0.5,-0.0545,0.02024,0.01,-0.0008,1.0,1.0
64210,50000,0.75,-0.0348,0.02062,0.01027,-0.0011,1.0,1.0
64210,50000,1.0,-0.0149,0.02106,0.0106,-0.0015,1.0,1.0
64210,50000,1.25,0.0052,0.02154,0.01101,-0.0019,1.0,1.0
64210,50000,1.5,0.0254,0.02207,0.01148,-0.0023,1.0,1.0
64210,50000,1.75,0.0452,0.02265,0.01201,-0.0026,1.0,1.0
64210,50000,2.0,0.0767,0.02355,0.0129,-0.0052,0.9949,1.0
64210,50000,2.25,0.116,0.02464,0.014,-0.0092,0.9852,1.0
64210,50000,2.5,0.153,0.02569,0.01509,-0.0127,0.975,1.0
64210,50000,2.75,0.1901,0.02678,0.01626,-0.0161,0.9645,1.0
64210,50000,3.0,0.229,0.02795,0.01752,-0.0198,0.9535,1.0
64210,50000,3.25,0.2675,0.0291,0.01879,-0.0233,0.9418,1.0
64210,50000,3.5,0.2998,0.03012,0.01997,-0.0257,0.9292,1.0
64210,50000,3.75,0.3338,0.0312,0.02121,-0.0282,0.9158,1.0
64210,50000,4.0,0.3704,0.03231,0.02252,-0.031,0.9007,1.0
64210,50000,4.25,0.4143,0.03344,0.02395,-0.0346,0.8831,1.0
64210,50000,4.5,0.4461,0.0343,0.02507,-0.036,0.8616,1.0
64210,50000,4.75,0.4959,0.03488,0.02605,-0.0391,0.8333,1.0
64210,50000,5.0,0.6736,0.02224,0.01479,-0.0342,0.6651,1.0
64210,50000,5.25,0.6607,0.02192,0.01221,-0.0202,0.2805,1.0
64210,50000,5.5,0.6654,0.02509,0.01429,-0.0172,0.1946,1.0
64210,50000,5.75,0.6883,0.02727,0.01615,-0.0159,0.1637,1.0
64210,50000,6.0,0.7194,0.02923,0.01804,-0.0155,0.1416,1.0
64210,50000,6.25,0.756,0.03163,0.02046,-0.0156,0.1307,1.0
64210,50000,6.5,0.7866,0.0342,0.02305,-0.0155,0.121,1.0
64210,50000,6.75,0.8145,0.03679,0.02611,-0.0149,0.1168,1.0
64210,50000,7.0,0.8403,0.03984,0.02958,-0.0141,0.1155,1.0
64210,50000,7.25,0.8622,0.04311,0.03332,-0.0131,0.115,1.0
64210,50000,7.5,0.8808,0.04643,0.03704,-0.0121,0.1132,1.0
64210,50000,7.75,0.8959,0.05005,0.04112,-0.0109,0.1129,1.0
64210,50000,8.0,0.904,0.05442,0.04614,-0.0094,0.1169,1.0
64210,50000,8.25,0.9143,0.05923,0.05128,-0.0085,0.1212,1.0
64210,50000,8.5,0.9079,0.06419,0.05696,-0.0073,0.1299,1.0
64210,50000,8.75,0.9087,0.06975,0.06284,-0.007,0.1396,1.0
64210,50000,9.25,0.8631,0.08288,0.07656,-0.0096,0.1671,1.0
64210,50000,9.5,0.8107,0.08971,0.08337,-0.0144,0.1706,1.0
64210,50000,9.75,0.6872,0.11633,0.10958,-0.0491,0.3585,1.0
64210,500000,-10.0,-0.5584,0.08391,0.08163,-0.0289,1.0,0.0222
64210,500000,-9.75,-0.571,0.07522,0.0729,-0.0366,1.0,0.0222
64210,500000,-9.5,-0.5877,0.06939,0.06699,-0.0412,1.0,0.0222
64210,500000,-9.25,-0.6052,0.06521,0.06273,-0.0433,1.0,0.0222
64210,500000,-9.0,-0.6203,0.06183,0.05926,-0.0431,1.0,0.0222
64210,500000,-8.75,-0.6297,0.05793,0.05519,-0.0431,1.0,0.0222
64210,500000,-8.5,-0.6354,0.05395,0.05099,-0.0427,1.0,0.0223
64210,500000,-8.25,-0.6575,0.04491,0.04165,-0.0423,1.0,0.0229
64210,500000,-8.0,-0.651,0.04149,0.03815,-0.0417,1.0,0.0235
64210,500000,-7.75,-0.6402,0.03915,0.03571,-0.0408,1.0,0.024
64210,500000,-7.5,-0.6295,0.03704,0.03349,-0.0395,1.0,0.0246
64210,500000,-7.25,-0.6204,0.03477,0.03105,-0.0377,1.0,0.0253
64210,500000,-7.0,-0.6218,0.02619,0.02162,-0.0336,0.9989,0.0192
64210,500000,-6.75,-0.5892,0.02315,0.01817,-0.0355,0.995,0.02
64210,500000,-6.5,-0.5574,0.02018,0.01481,-0.0368,0.9907,0.0202
64210,500000,-6.25,-0.5233,0.01823,0.01259,-0.0384,0.9867,0.0208
64210,500000,-6.0,-0.4875,0.01686,0.01102,-0.0403,0.9837,0.0216
64210,500000,-5.75,-0.4544,0.01552,0.00951,-0.0416,0.9784,0.0227
64210,500000,-5.5,-0.4223,0.01387,0.00781,-0.043,0.9729,0.0243
64210,500000,-5.25,-0.389,0.01306,0.00696,-0.0444,0.9667,0.0256
64210,500000,-5.0,-0.3576,0.01236,0.00621,-0.0453,0.9584,0.0272
64210,500000,-4.75,-0.3286,0.01182,0.00561,-0.0456,0.9486,0.029
64210,500000,-4.5,-0.3008,0.01138,0.0051,-0.0456,0.9385,0.0308
64210,500000,-4.25,-0.2768,0.01052,0.00417,-0.0451,0.9273,0.0344
64210,500000,-4.0,-0.2515,0.01016,0.00375,-0.0445,0.9159,0.0379
64210,500000,-3.75,-0.2258,0.0098,0.00331,-0.0441,0.9053,0.0425
64210,500000,-3.5,-0.2001,0.00945,0.00294,-0.0437,0.8954,0.0518
64210,500000,-3.25,-0.1747,0.00892,0.00254,-0.0433,0.8851,0.0921
64210,500000,-3.0,-0.1533,0.00728,0.00202,-0.0433,0.8743,0.3822
64210,500000,-2.75,-0.1286,0.00671,0.00193,-0.043,0.8649,0.5336
64210,500000,-2.5,-0.102,0.00658,0.00187,-0.0427,0.8557,0.5813
64210,500000,-2.25,-0.0748,0.0065,0.00182,-0.0425,0.8459,0.6115
64210,500000,-2.0,-0.0475,0.00646,0.00177,-0.0422,0.8368,0.6317
64210,500000,-1.75,-0.0204,0.00643,0.00175,-0.042,0.8273,0.6574
64210,500000,-1.5,0.0063,0.00641,0.0018,-0.0416,0.818,0.692
64210,500000,-1.25,0.0334,0.00644,0.00182,-0.0412,0.8095,0.7145
64210,500000,-1.0,0.0611,0.00644,0.0018,-0.0411,0.8,0.7268
64210,500000,-0.75,0.0887,0.00643,0.00179,-0.041,0.7911,0.7364
64210,500000,-0.5,0.1165,0.00644,0.00176,-0.0409,0.7824,0.7454
64210,500000,-0.25,0.1445,0.00644,0.00175,-0.0409,0.7729,0.755
64210,500000,0.0,0.1722,0.00645,0.00176,-0.0408,0.7647,0.7639
64210,500000,0.25,0.2001,0.00646,0.00177,-0.0408,0.7558,0.7734
64210,500000,0.5,0.2279,0.00648,0.00179,-0.0407,0.7472,0.783
64210,500000,0.75,0.2555,0.0065,0.00182,-0.0406,0.7389,0.7923
64210,500000,1.0,0.2834,0.00652,0.00186,-0.0405,0.73,0.8025
64210,500000,1.25,0.3108,0.00656,0.00191,-0.0404,0.7214,0.8126
64210,500000,1.5,0.338,0.00658,0.00196,-0.0402,0.7112,0.8221
64210,500000,1.75,0.3655,0.00661,0.00202,-0.04,0.7011,0.8322
64210,500000,2.0,0.3922,0.00664,0.00205,-0.0396,0.6851,0.8429
64210,500000,2.25,0.4176,0.00667,0.00205,-0.0389,0.6591,0.8532
64210,500000,2.5,0.4432,0.00673,0.00208,-0.0383,0.6361,0.8639
64210,500000,2.75,0.4693,0.00679,0.00214,-0.0379,0.6154,0.875
64210,500000,3.0,0.4949,0.00688,0.00223,-0.0373,0.5943,0.8865
64210,500000,3.25,0.5197,0.00696,0.00233,-0.0365,0.5707,0.8981
64210,500000,3.5,0.5431,0.00712,0.00242,-0.0355,0.534,0.9107
64210,500000,3.75,0.5642,0.00746,0.00253,-0.0341,0.4634,0.9248
64210,500000,4.0,0.5772,0.00872,0.00297,-0.0318,0.2657,0.943
64210,500000,4.25,0.5939,0.01008,0.00356,-0.0304,0.0954,0.9648
64210,500000,4.5,0.626,0.01084,0.00407,-0.0318,0.0482,0.99
64210,500000,4.75,0.6539,0.0113,0.00453,-0.0322,0.0393,1.0
64210,500000,5.0,0.6788,0.012,0.00526,-0.032,0.0331,1.0
64210,500000,5.25,0.7049,0.01247,0.00576,-0.0319,0.0302,1.0
64210,500000,5.5,0.7299,0.01305,0.00636,-0.0317,0.0277,1.0
64210,500000,5.75,0.7507,0.01422,0.00757,-0.0308,0.0252,1.0
64210,500000,6.0,0.775,0.01489,0.0083,-0.0304,0.0239,1.0
64210,500000,6.25,0.7992,0.01558,0.00904,-0.0299,0.0228,1.0
64210,500000,6.5,0.8228,0.0164,0.00992,-0.0294,0.0218,1.0
64210,500000,6.75,0.8464,0.01729,0.01086,-0.0288,0.021,1.0
64210,500000,7.0,0.8701,0.01822,0.01185,-0.0283,0.0202,1.0
64210,500000,7.25,0.8935,0.01931,0.013,-0.0278,0.0195,1.0
64210,500000,7.5,0.9161,0.02099,0.01474,-0.0273,0.0187,1.0
64210,500000,7.75,0.9378,0.02366,0.01763,-0.0266,0.0178,1.0
64210,500000,8.0,0.9606,0.02499,0.01915,-0.026,0.0175,1.0
64210,500000,8.25,0.9817,0.02691,0.02132,-0.0251,0.0172,1.0
64210,500000,8.5,1.0006,0.0293,0.024,-0.024,0.0169,1.0
64210,500000,8.75,1.0154,0.03257,0.02764,-0.0225,0.0168,1.0
64210,500000,9.0,1.0252,0.03635,0.03183,-0.0206,0.0169,1.0
64210,500000,9.25,1.0318,0.0401,0.03596,-0.0185,0.0166,1.0
64210,500000,9.5,1.0305,0.04469,0.04092,-0.0161,0.0169,1.0
642215,100000,-11.0,-0.4834,0.10633,0.10115,-0.0261,1.0,0.1815
642215,100000,-10.75,-0.7377,0.06404,0.0584,-0.0565,1.0,0.084
642215,100000,-10.5,-0.753,0.06042,0.05467,-0.0548,1.0,0.0825
642215,100000,-10.25,-0.7693,0.05659,0.05062,-0.0529,1.0,0.0806
642215,100000,-10.0,-0.7829,0.05296,0.04671,-0.0505,1.0,0.0793
642215,100000,-9.75,-0.7959,0.04941,0.0428,-0.0474,1.0,0.0777
642215,100000,-9.5,-0.8065,0.04663,0.03966,-0.0435,1.0,0.0767
642215,100000,-9.25,-0.8198,0.04446,0.03706,-0.0385,1.0,0.0757
642215,100000,-9.0,-0.8241,0.04261,0.03494,-0.0344,1.0,0.0753
642215,100000,-8.75,-0.8245,0.04079,0.03287,-0.0308,1.0,0.0751
642215,100000,-8.5,-0.8211,0.03884,0.0307,-0.0278,1.0,0.0753
642215,100000,-8.25,-0.8145,0.03693,0.02862,-0.0252,1.0,0.0758
642215,100000,-8.0,-0.8055,0.03532,0.0269,-0.0231,1.0,0.077
642215,100000,-7.75,-0.7949,0.03407,0.02558,-0.0211,1.0,0.0792
642215,100000,-7.5,-0.7827,0.0328,0.02415,-0.0193,0.9998,0.0813
642215,100000,-7.25,-0.7418,0.03094,0.02196,-0.0222,0.9939,0.0844
642215,100000,-7.0,-0.7027,0.02904,0.0199,-0.0246,0.9877,0.0879
642215,100000,-6.75,-0.6614,0.02761,0.01855,-0.0277,0.9822,0.0949
642215,100000,-6.5,-0.6235,0.0263,0.01716,-0.0298,0.975,0.1012
642215,100000,-6.25,-0.5835,0.02507,0.01606,-0.0326,0.9693,0.1125
642215,100000,-6.0,-0.5522,0.02387,0.01504,-0.034,0.9609,0.1256
642215,100000,-5.75,-0.521,0.02252,0.01395,-0.0357,0.9535,0.1517
642215,100000,-5.5,-0.5043,0.01986,0.01233,-0.0362,0.944,0.2701
642215,100000,-5.25,-0.4898,0.01932,0.01304,-0.0339,0.9336,0.5362
642215,100000,-5.0,-0.4494,0.02031,0.01395,-0.035,0.9275,0.5886
642215,100000,-4.75,-0.4209,0.02127,0.0149,-0.0337,0.9187,0.6146
642215,100000,-4.5,-0.3818,0.02235,0.01591,-0.0339,0.9129,0.6402
642215,100000,-4.25,-0.3502,0.02359,0.01714,-0.0323,0.9057,0.6603
642215,100000,-4.0,-0.3173,0.02479,0.0183,-0.0308,0.8987,0.6791
642215,100000,-3.75,-0.2752,0.02601,0.01945,-0.0304,0.8947,0.6975
642215,100000,-3.5,-0.254,0.02671,0.0201,-0.0278,0.8855,0.7103
642215,100000,-3.25,-0.2197,0.02685,0.02012,-0.0283,0.8799,0.723
642215,100000,-3.0,-0.1951,0.02708,0.02027,-0.0272,0.8717,0.7312
642215,100000,-2.75,-0.1684,0.02679,0.01987,-0.0274,0.8646,0.7397
642215,100000,-2.5,-0.1399,0.0268,0.01979,-0.0273,0.8581,0.7456
642215,100000,-2.25,-0.1252,0.02639,0.01929,-0.0265,0.8492,0.7546
642215,100000,-2.0,-0.0886,0.02634,0.01917,-0.0274,0.8453,0.7589
642215,100000,-1.75,-0.0788,0.02634,0.01912,-0.0254,0.8354,0.7663
642215,100000,-1.5,-0.0499,0.02603,0.01873,-0.026,0.8302,0.7727
642215,100000,-1.25,-0.0319,0.02616,0.01884,-0.0246,0.8223,0.7783
642215,100000,-1.0,-0.0118,0.02588,0.01848,-0.0245,0.8156,0.7868
642215,100000,-0.75,0.0214,0.02579,0.01835,-0.025,0.8121,0.7909
642215,100000,-0.5,0.0295,0.02609,0.01867,-0.0229,0.803,0.7973
642215,100000,-0.25,0.055,0.02589,0.01841,-0.0233,0.7979,0.8046
642215,100000,0.0,0.0891,0.02577,0.01826,-0.0239,0.7948,0.8092
642215,100000,0.25,0.0913,0.02623,0.01874,-0.0214,0.785,0.8172
642215,100000,0.5,0.1185,0.0262,0.01869,-0.0216,0.7809,0.8232
642215,100000,0.75,0.1517,0.02612,0.0186,-0.0222,0.7781,0.8292
642215,100000,1.0,0.1499,0.02678,0.0193,-0.0193,0.768,0.8385
642215,100000,1.25,0.1779,0.02682,0.01936,-0.0193,0.7641,0.8448
642215,100000,1.5,0.2085,0.02675,0.01928,-0.0201,0.7609,0.8529
642215,100000,1.75,0.205,0.02763,0.02023,-0.0165,0.751,0.862
642215,100000,2.0,0.2351,0.02757,0.02019,-0.0168,0.7472,0.8706
642215,100000,2.25,0.2427,0.02822,0.02089,-0.0146,0.74,0.881
642215,100000,2.5,0.2594,0.02858,0.02131,-0.0135,0.7335,0.8905
642215,100000,2.75,0.2924,0.02848,0.02124,-0.0141,0.7301,0.9003
642215,100000,3.0,0.2915,0.0295,0.02233,-0.0113,0.7213,0.914
642215,100000,3.25,0.3241,0.02965,0.02256,-0.0123,0.7161,0.924
642215,100000,3.5,0.3686,0.02941,0.02239,-0.0145,0.7131,0.9331
642215,100000,3.75,0.3802,0.03062,0.0237,-0.0145,0.7028,0.9483
642215,100000,4.0,0.4342,0.03034,0.02353,-0.0184,0.6986,0.9555
642215,100000,4.25,0.4979,0.02951,0.02281,-0.0229,0.6957,0.9601
642215,100000,4.5,0.5338,0.03018,0.02363,-0.0261,0.6835,0.9713
642215,100000,4.75,0.6089,0.02824,0.0218,-0.0309,0.6794,0.9722
642215,100000,5.0,0.6632,0.02732,0.02104,-0.0347,0.6656,0.9782
642215,100000,5.25,0.721,0.02526,0.01907,-0.0371,0.6506,0.9838
642215,100000,5.5,0.7815,0.02285,0.0167,-0.0397,0.6324,0.9887
642215,100000,5.75,0.8311,0.02116,0.01507,-0.042,0.6088,0.9972
642215,100000,6.0,0.8538,0.02029,0.01426,-0.0405,0.5889,1.0
642215,100000,6.25,0.8642,0.0197,0.0137,-0.0371,0.5705,1.0
642215,100000,6.5,0.875,0.01904,0.01302,-0.0336,0.5493,1.0
642215,100000,6.75,0.8729,0.01886,0.01294,-0.0286,0.5251,1.0
642215,100000,7.0,0.8789,0.01848,0.01251,-0.0245,0.4853,1.0
642215,100000,7.25,0.8778,0.01867,0.01222,-0.0196,0.3667,1.0
642215,100000,7.5,0.8584,0.02092,0.0133,-0.0138,0.2319,1.0
642215,100000,7.75,0.845,0.02316,0.01489,-0.0091,0.1714,1.0
642215,100000,8.0,0.8422,0.025,0.01637,-0.0058,0.1423,1.0
642215,100000,8.25,0.8491,0.02655,0.01773,-0.0037,0.1237,1.0
642215,100000,8.5,0.8625,0.028,0.01903,-0.0022,0.111,1.0
642215,100000,8.75,0.8824,0.02945,0.02029,-0.0015,0.1009,1.0
642215,100000,9.0,0.9074,0.03078,0.02157,-0.0012,0.0927,1.0
642215,100000,9.25,0.9402,0.03244,0.02321,-0.0018,0.0856,1.0
642215,100000,9.5,0.9715,0.03405,0.02479,-0.0024,0.08,1.0
642215,100000,9.75,1.016,0.03676,0.02753,-0.0049,0.0758,1.0
642215,100000,10.0,1.0386,0.03857,0.0296,-0.0044,0.0725,1.0
642215,100000,10.25,1.0628,0.04055,0.03169,-0.0044,0.0695,1.0
642215,100000,10.5,1.0876,0.04305,0.03434,-0.0045,0.0678,1.0
642215,100000,10.75,1.1134,0.04664,0.03807,-0.0051,0.0665,1.0
642215,100000,11.0,1.1275,0.05038,0.04211,-0.0043,0.0658,1.0
642215,100000,11.25,1.1305,0.05297,0.04507,-0.0021,0.0654,1.0
642215,100000,11.5,1.1287,0.05565,0.04812,0.0003,0.065,1.0
642215,100000,11.75,1.121,0.0584,0.05119,0.0031,0.0646,1.0
642215,100000,12.0,1.1118,0.06148,0.05455,0.0056,0.0646,1.0
642215,100000,12.25,1.0996,0.06487,0.0582,0.0077,0.0647,1.0
642215,100000,12.5,1.088,0.06877,0.06232,0.0091,0.065,1.0
642215,100000,12.75,1.0799,0.07334,0.06708,0.0097,0.0656,1.0
642215,100000,13.0,1.0724,0.07754,0.07148,0.0102,0.0663,1.0
642215,100000,13.25,1.0069,0.08223,0.07664,0.01,0.0678,1.0
642215,100000,13.5,0.9147,0.09535,0.09024,0.0033,0.0717,1.0
642215,100000,13.75,0.8686,0.10689,0.10191,-0.0034,0.0745,1.0
642215,100000,14.0,0.8542,0.11479,0.10985,-0.0072,0.0761,1.0
642215,1000000,-18.75,-0.9425,0.11677,0.11446,-0.0204,1.0,0.0136
642215,1000000,-18.5,-0.9699,0.10649,0.10402,-0.0267,1.0,0.0137
642215,1000000,-18.25,-1.0014,0.0961,0.09344,-0.033,1.0,0.0136
642215,1000000,-18.0,-1.0261,0.08757,0.08474,-0.0379,1.0,0.0136
642215,1000000,-17.75,-1.0467,0.08022,0.07723,-0.042,1.0,0.0136
642215,1000000,-17.5,-1.0533,0.07536,0.07227,-0.0448,1.0,0.0138
642215,1000000,-17.25,-1.0645,0.0701,0.06687,-0.0475,1.0,0.0138
642215,1000000,-17.0,-1.0751,0.06518,0.06182,-0.0498,1.0,0.0139
642215,1000000,-16.75,-1.08,0.06121,0.05773,-0.0517,1.0,0.014
642215,1000000,-16.5,-1.0865,0.05723,0.05362,-0.0532,1.0,0.0141
642215,1000000,-16.25,-1.09,0.05378,0.05006,-0.0544,1.0,0.0141
642215,1000000,-16.0,-1.0908,0.05077,0.04694,-0.0554,1.0,0.0142
642215,1000000,-15.75,-1.0891,0.04815,0.04422,-0.0562,1.0,0.0144
642215,1000000,-15.5,-1.0873,0.0457,0.04166,-0.0568,1.0,0.0145
642215,1000000,-15.25,-1.087,0.04313,0.03899,-0.0571,1.0,0.0145
642215,1000000,-15.0,-1.0969,0.0396,0.0353,-0.0569,1.0,0.0148
642215,1000000,-14.75,-1.0965,0.0372,0.0328,-0.0567,1.0,0.0149
642215,1000000,-14.5,-1.0923,0.03524,0.03078,-0.0565,1.0,0.0151
642215,1000000,-14.25,-1.0858,0.03353,0.02902,-0.0562,1.0,0.0153
642215,1000000,-14.0,-1.079,0.03189,0.02732,-0.0559,1.0,0.0155
642215,1000000,-13.75,-1.0699,0.03051,0.02589,-0.0555,1.0,0.0157
642215,1000000,-13.5,-1.0607,0.02914,0.02447,-0.0549,1.0,0.0159
642215,1000000,-13.25,-1.0498,0.02798,0.02326,-0.0544,1.0,0.0162
642215,1000000,-13.0,-1.0402,0.0267,0.02192,-0.0537,1.0,0.0164
